Datum,we1_meter,we2_meter,general_meter,pv_meter,sum_meter
2025-08-13 06:48:07,47.572,2.959,209.736,728.123847482025,-467.856847482025
2025-08-13 07:03:07,47.585,,209.753,728.5307646599078,-468.2337646599079
2025-08-13 07:03:08,,2.959,,729.0176470534904,-468.7206470534904
2025-08-13 07:18:07,47.595,2.96,209.769,729.5837248016318,-469.25972480163176
2025-08-13 07:33:07,47.621,2.96,209.796,730.2281028190577,-469.85110281905764
2025-08-13 07:48:06,,,209.818,730.9497622116735,-470.5507622116735
2025-08-13 07:48:07,47.637,2.96,,731.7475618876457,-471.3325618876457
2025-08-13 08:03:06,47.644,2.96,209.834,732.6202403617027,-472.1822403617027
2025-08-13 08:18:07,47.668,2.96,209.851,733.5664177498019,-473.0874177498019
2025-08-13 08:33:07,47.691,2.96,209.867,734.5845979510102,-474.06659795101024
2025-08-13 08:48:07,47.698,2.96,209.884,735.6731710131473,-475.13117101314737
2025-08-13 09:03:06,47.715,2.96,209.9,736.8304156784509,-476.2554156784509
2025-08-13 09:18:06,47.74,2.96,209.917,738.0545021052387,-477.4375021052387
2025-08-13 09:33:06,47.754,2.96,209.934,739.3434947612647,-478.6954947612646
2025-08-13 09:48:06,47.761,2.961,,740.6953554841931,-480.0393554841931
2025-08-13 09:58:10,,,209.964,742.1079467043523,-481.42194670435237
2025-08-13 10:03:07,47.768,2.961,209.967,743.5790348246717,-482.88303482467165
2025-08-13 10:18:07,47.775,2.961,209.983,745.1062937524574,-484.3872937524574
2025-08-13 10:33:06,47.794,2.961,210.009,746.6873085774238,-485.92330857742377
2025-08-13 10:48:07,47.82,2.961,,748.3195793901622,-487.5295793901622
2025-08-13 10:53:06,,,210.037,750.0005252350119,-489.1825252350119
2025-08-13 11:03:07,47.844,2.961,210.048,751.7274881910815,-490.8744881910815
2025-08-13 11:18:06,47.869,,210.065,753.4977375749683,-492.6027375749683
2025-08-13 11:18:07,,2.961,,755.3084742585296,-494.4134742585296
2025-08-13 11:33:07,47.886,2.961,210.082,757.1568350948802,-496.2278350948802
2025-08-13 11:48:07,47.893,2.962,210.098,759.0398974456157,-498.08689744561565
2025-08-13 12:03:06,,,210.115,760.9546838021048,-499.98468380210477
2025-08-13 12:03:07,47.918,2.962,,762.8981664935424,-501.90316649354236
2025-08-13 12:23:06,,,210.137,764.8672724743194,-503.8502724743194
2025-08-13 12:23:07,47.945,2.962,,766.8588881831396,-505.8148881831396
2025-08-13 12:38:06,,,210.154,768.8698644661998,-507.80886446619985
2025-08-13 12:38:07,47.952,2.962,,770.8970215566496,-509.82902155664965
2025-08-13 12:48:07,47.969,2.962,210.165,772.9371541024562,-511.84115410245624
2025-08-13 13:03:06,47.994,2.963,210.189,774.9870362347249,-513.8410362347249
2025-08-13 13:18:07,48.005,2.963,,777.0434266684606,-515.8864266684607
2025-08-13 13:33:07,48.019,2.963,210.222,779.1030738277061,-517.8990738277062
2025-08-13 13:48:06,48.045,2.963,210.247,781.1627209869516,-519.9077209869516
2025-08-13 14:03:06,48.06,,210.271,783.2191114206873,-521.9251114206874
2025-08-13 14:03:07,,2.963,,785.268993552956,-523.974993552956
2025-08-13 14:13:06,48.065,2.964,,787.3091260987626,-526.0091260987626
2025-08-13 14:33:06,48.095,,210.305,789.3362831892124,-527.9722831892124
2025-08-13 14:33:07,,2.964,,791.3472594722726,-529.9832594722726
2025-08-13 14:48:07,48.116,2.967,,793.3388751810928,-531.9508751810928
2025-08-13 14:58:07,,,210.333,795.3079811618699,-533.8919811618698
2025-08-13 15:03:05,48.123,2.969,210.338,797.2514638533074,-535.8214638533075
2025-08-13 15:18:06,,,210.355,799.1662502097965,-537.7192502097965
2025-08-13 15:18:07,48.146,2.972,,801.049312560532,-539.576312560532
2025-08-13 15:33:06,48.169,2.974,210.371,802.8976733968826,-541.3836733968826
2025-08-13 15:48:06,,2.977,210.388,804.708410080444,-543.174410080444
2025-08-13 15:48:07,48.176,,,806.4786594643307,-544.9376594643306
2025-08-13 16:03:06,,2.979,210.405,808.2056224204003,-546.6456224204003
2025-08-13 16:03:07,48.199,,,809.88656826525,-548.3035682652501
2025-08-13 16:18:06,,,210.438,811.5188390779884,-549.9028390779885
2025-08-13 16:18:07,48.221,2.982,,813.0998539029548,-551.4588539029548
2025-08-13 16:33:06,,2.984,210.455,814.6271128307405,-552.9671128307405
2025-08-13 16:33:07,48.229,,,816.0982009510599,-554.4302009510599
2025-08-13 16:48:06,,,210.485,817.5107921712191,-555.8127921712191
2025-08-13 16:48:07,48.249,2.987,,818.8626528941476,-557.1416528941476
2025-08-13 17:03:06,48.274,2.989,,820.1516455501735,-558.4036455501735
2025-08-13 17:18:06,48.285,2.992,210.521,821.3757319769613,-559.5777319769613
2025-08-13 17:33:05,,,210.538,822.5329766422649,-560.7179766422648
2025-08-13 17:33:06,48.299,2.994,,823.621549704402,-561.790549704402
2025-08-13 17:48:05,48.324,,210.554,824.6397299056104,-562.7677299056104
2025-08-13 17:48:06,,2.997,,825.5859072937095,-563.7109072937095
2025-08-13 18:03:07,,,210.571,826.4585857677665,-564.5665857677666
2025-08-13 18:03:08,48.339,2.999,,827.2563854437387,-565.3473854437387
2025-08-13 18:18:07,48.348,3.002,210.588,827.9780448363546,-566.0400448363546
2025-08-13 18:33:08,48.374,,,828.6224228537804,-566.6584228537804
2025-08-13 18:33:09,,3.004,210.605,829.1885006019219,-567.2055006019218
2025-08-13 18:48:07,,,210.621,829.6753829955044,-567.6763829955044
2025-08-13 18:48:08,48.395,3.006,,830.0823001733872,-568.0603001733873
2025-08-13 19:18:08,48.423,3.011,210.654,830.4086087158723,-568.3206087158724
2025-08-13 19:33:07,48.448,3.014,210.671,830.6537926620827,-568.5207926620826
2025-08-13 19:48:07,,,210.699,830.8174643258029,-568.656464325803
2025-08-13 19:53:08,48.463,,,830.8993649084908,-568.7233649084908
2025-08-13 19:53:09,,3.017,,830.8993649084908,-568.7203649084909
2025-08-13 20:03:07,48.472,3.019,210.718,830.8993649084908,-568.6903649084909
2025-08-13 20:18:07,48.498,3.022,210.732,830.8993649084908,-568.6473649084908
2025-08-13 20:33:06,48.517,3.024,210.747,830.8993649084908,-568.6113649084908
2025-08-13 20:48:07,48.524,3.026,210.761,830.8993649084908,-568.5883649084908
2025-08-13 21:03:07,48.549,3.029,210.776,830.8993649084908,-568.5453649084908
2025-08-13 21:18:08,48.576,3.031,210.808,830.8993649084908,-568.4843649084909
2025-08-13 21:33:08,48.584,3.034,210.822,830.8993649084908,-568.4593649084909
2025-08-13 21:48:08,48.603,3.036,210.837,830.8993649084908,-568.4233649084908
2025-08-13 22:03:08,48.628,3.039,210.851,830.8993649084908,-568.3813649084908
2025-08-13 22:18:08,48.637,3.041,210.884,830.8993649084908,-568.3373649084908
2025-08-13 22:33:08,48.652,3.043,210.898,830.8993649084908,-568.3063649084909
2025-08-13 22:48:08,48.677,3.046,210.912,830.8993649084908,-568.2643649084908
2025-08-13 23:03:08,48.694,3.048,210.925,830.8993649084908,-568.2323649084908
2025-08-13 23:18:08,48.701,3.051,210.938,830.8993649084908,-568.2093649084909
2025-08-13 23:33:08,48.726,3.053,210.95,830.8993649084908,-568.1703649084909
2025-08-13 23:48:08,48.75,3.055,210.963,830.8993649084908,-568.1313649084909
2025-08-14 00:03:08,48.757,3.058,210.976,830.8993649084908,-568.1083649084908
2025-08-14 00:23:07,48.784,3.061,210.993,830.8993649084908,-568.0613649084909
2025-08-14 00:33:07,48.801,3.063,211.001,830.8993649084908,-568.0343649084908
2025-08-14 00:48:07,48.81,3.065,211.014,830.8993649084908,-568.0103649084908
2025-08-14 01:03:07,48.827,3.068,211.027,830.8993649084908,-567.9773649084909
2025-08-14 01:18:06,48.852,3.07,211.04,830.8993649084908,-567.9373649084908
2025-08-14 01:33:06,48.863,3.072,211.052,830.8993649084908,-567.9123649084909
2025-08-14 01:48:06,48.877,3.075,211.065,830.8993649084908,-567.8823649084909
2025-08-14 02:03:06,48.902,3.077,211.078,830.8993649084908,-567.8423649084908
2025-08-14 02:13:07,,3.079,,830.8993649084908,-567.8403649084908
2025-08-14 02:18:07,48.919,,211.091,830.8993649084908,-567.8103649084908
2025-08-14 02:33:07,48.926,3.082,211.104,830.8993649084908,-567.7873649084909
2025-08-14 02:48:39,48.95,3.085,211.116,830.8993649084908,-567.7483649084909
2025-08-14 03:03:07,48.975,3.087,211.131,830.8993649084908,-567.7063649084909
2025-08-14 03:18:06,48.982,3.09,211.146,830.8993649084908,-567.6813649084909
2025-08-14 03:33:07,48.999,3.092,211.161,830.8993649084908,-567.6473649084908
2025-08-14 03:48:07,49.024,3.094,211.175,830.8993649084908,-567.6063649084908
2025-08-14 04:03:06,49.038,,211.2,830.8993649084908,-567.5673649084908
2025-08-14 04:03:07,,3.097,,830.8993649084908,-567.5643649084909
2025-08-14 04:18:07,49.046,3.099,211.225,830.8993649084908,-567.5293649084908
2025-08-14 04:33:07,49.053,3.102,211.24,830.8993649084908,-567.5043649084909
2025-08-14 04:48:06,49.06,3.104,211.254,830.8993649084908,-567.4813649084908
2025-08-14 05:03:06,49.079,3.107,211.269,830.8993649084908,-567.4443649084908
2025-08-14 05:18:06,49.105,3.109,211.29,830.8993649084908,-567.3953649084908
2025-08-14 05:33:07,49.129,3.111,211.309,830.8993649084908,-567.3503649084909
2025-08-14 05:48:06,49.153,3.114,211.326,830.8993649084908,-567.3063649084909
2025-08-14 06:03:06,49.172,3.116,211.342,830.8993649084908,-567.2693649084908
2025-08-14 06:18:05,49.179,3.119,211.359,830.9665683706721,-567.3095683706721
2025-08-14 06:33:05,49.203,3.121,211.375,831.1008790267225,-567.4018790267226
2025-08-14 06:48:05,49.231,3.124,211.392,831.3021044779209,-567.5551044779208
2025-08-14 07:03:05,,,211.409,831.5699564707469,-567.8059564707469
2025-08-14 07:03:06,49.241,3.126,,831.9040513098008,-568.1280513098009
2025-08-14 07:18:06,49.255,,211.428,832.3039104074439,-568.494910407444
2025-08-14 07:18:07,,3.129,,832.7689609693706,-568.9569609693706
2025-08-14 07:33:05,,3.131,211.458,833.2985368151305,-569.4545368151305
2025-08-14 07:33:06,49.281,,,833.891879332426,-570.021879332426
2025-08-14 07:48:06,,,211.475,834.5481385638163,-570.6611385638164
2025-08-14 07:48:07,49.296,3.134,,835.2663744242741,-571.3613744242741
2025-08-14 08:03:06,49.307,3.136,,836.0455580478477,-572.1275580478477
2025-08-14 08:08:06,,,211.497,836.8845732615022,-572.9445732615022
2025-08-14 08:18:06,49.332,3.139,211.508,837.7822181840256,-573.8032181840256
2025-08-14 08:33:06,,,211.524,838.7372069477134,-574.7422069477134
2025-08-14 08:33:07,49.35,3.141,,839.7481715403605,-575.7331715403606
2025-08-14 08:48:07,49.358,3.143,,840.8136637649264,-576.7886637649265
2025-08-14 09:03:06,49.384,3.146,,841.9321573140629,-577.878157314063
2025-08-14 09:18:07,49.402,3.148,,843.1020499565349,-579.0280499565349
2025-08-14 09:33:06,49.41,3.151,211.59,844.3216658324011,-580.170665832401
2025-08-14 09:48:06,49.433,3.153,211.607,845.5892578536676,-581.3962578536676
2025-08-14 10:03:06,49.458,3.156,211.63,846.9030102069743,-582.6590102069742
2025-08-14 10:18:07,49.467,3.158,,848.2610409547299,-584.0060409547299
2025-08-14 10:23:06,,,211.668,849.6614047309697,-585.3684047309697
2025-08-14 10:33:06,49.484,3.16,,851.1020955280736,-586.7900955280736
2025-08-14 10:48:06,49.509,,211.696,852.5810495703523,-588.2160495703523
2025-08-14 10:48:07,,3.166,,854.0961482703866,-589.7251482703866
2025-08-14 11:03:05,49.521,,,855.6452212638831,-591.262221263883
2025-08-14 11:03:06,,3.171,,857.2260495187002,-592.8380495187002
2025-08-14 11:18:06,49.533,3.174,211.735,858.8363685135905,-594.3943685135905
2025-08-14 11:33:06,49.558,3.18,,860.4738714821057,-596.0008714821056
2025-08-14 11:48:05,49.579,3.183,,862.1362127170166,-597.6392127170166
2025-08-14 11:58:07,,,211.788,863.8210109305172,-599.2710109305171
2025-08-14 12:03:08,,3.185,211.794,865.5258526653956,-600.9678526653956
2025-08-14 12:03:12,49.587,,,867.2482957522889,-602.6822957522888
2025-08-14 12:18:08,,,211.81,868.9858728080667,-604.4038728080667
2025-08-14 12:18:09,49.609,,,870.7360947703341,-606.1320947703341
2025-08-14 12:28:08,,3.189,,872.4964544629896,-607.8884544629896
2025-08-14 12:33:08,,,211.827,874.2644301877303,-609.6394301877303
2025-08-14 12:48:07,49.641,3.193,,876.0374893363609,-611.3764893363609
2025-08-14 12:48:08,,,211.843,877.8130920187301,-613.1360920187301
2025-08-14 13:03:07,49.661,,,879.5886947010994,-614.8916947010994
2025-08-14 13:03:08,,,211.86,881.3617538497299,-616.64775384973
2025-08-14 13:03:09,,3.195,,883.1297295744706,-618.4137295744706
2025-08-14 13:18:07,49.685,3.198,,884.8900892671261,-620.1470892671261
2025-08-14 13:18:08,,,211.879,886.6403112293935,-621.8783112293936
2025-08-14 13:33:08,49.692,3.2,211.909,888.3778882851714,-623.5768882851714
2025-08-14 13:48:07,49.712,3.203,211.926,890.1003313720646,-625.2593313720646
2025-08-14 14:03:07,49.737,3.205,,891.805173106943,-626.937173106943
2025-08-14 14:03:08,,,211.942,893.4899713204436,-628.6059713204436
2025-08-14 14:23:08,,,211.964,895.1523125553546,-630.2463125553545
2025-08-14 14:28:08,49.754,3.209,,896.7898155238697,-631.8628155238697
2025-08-14 14:33:08,,,211.976,898.4001345187601,-633.46113451876
2025-08-14 14:53:07,49.797,3.214,211.998,899.9809627735772,-634.9719627735772
2025-08-14 15:03:08,,3.215,212.009,901.5300357670736,-636.5090357670737
2025-08-14 15:03:09,49.803,,,903.0451344671079,-638.018134467108
2025-08-14 15:18:08,49.816,3.218,212.026,904.5240885093866,-639.4640885093866
2025-08-14 15:33:07,49.842,,,905.9647793064905,-640.8787793064905
2025-08-14 15:33:08,,3.22,212.042,907.3651430827304,-642.2611430827303
2025-08-14 15:48:08,49.86,3.223,212.059,908.723173830486,-643.581173830486
2025-08-14 16:03:12,49.867,3.225,,910.0369261837926,-644.8859261837927
2025-08-14 16:03:13,,,212.076,911.3045182050591,-646.1365182050591
2025-08-14 16:18:07,49.892,3.228,212.092,912.5241340809254,-647.3121340809254
2025-08-14 16:33:07,49.917,3.23,,913.6940267233973,-648.4550267233973
2025-08-14 16:33:08,,,212.109,914.8125202725338,-649.5565202725338
2025-08-14 16:48:08,49.925,3.233,212.135,915.8780124970997,-650.5850124970997
2025-08-14 17:03:07,49.943,,212.158,916.8889770897468,-651.5549770897469
2025-08-14 17:03:08,,3.235,,917.8439658534346,-652.5079658534346
2025-08-14 17:18:07,,3.238,212.174,918.7416107759581,-653.386610775958
2025-08-14 17:18:08,49.969,,,919.5806259896125,-654.1996259896125
2025-08-14 17:33:07,49.982,3.24,212.205,920.3598096131861,-654.9328096131861
2025-08-14 17:48:07,49.994,3.242,212.24,921.0780454736439,-655.6020454736439
2025-08-14 18:03:07,50.02,3.245,212.257,921.7343047050342,-656.2123047050343
2025-08-14 18:18:07,50.039,3.247,212.273,922.3276472223297,-656.7686472223297
2025-08-14 18:33:07,,3.25,,922.8572230680896,-657.2952230680896
2025-08-14 18:33:08,50.046,,212.29,923.3222736300163,-657.7362736300163
2025-08-14 18:48:08,50.07,3.252,212.306,923.7221327276594,-658.0941327276594
2025-08-14 19:03:07,50.095,3.255,212.323,924.0562275667133,-658.3832275667133
2025-08-14 19:18:07,50.104,3.257,,924.3240795595393,-658.6400795595393
2025-08-14 19:18:08,,,212.34,924.5253050107377,-658.8243050107377
2025-08-14 19:33:08,50.123,3.259,212.356,924.6596156667881,-658.921615666788
2025-08-14 19:48:07,,,212.373,924.7268191289694,-658.9718191289694
2025-08-14 19:53:08,50.155,3.263,,924.7268191289694,-658.9358191289693
2025-08-14 20:03:39,50.16,3.264,212.402,924.7268191289694,-658.9008191289695
2025-08-14 20:18:07,50.175,3.267,212.418,924.7268191289694,-658.8668191289694
2025-08-14 20:33:07,50.201,3.27,212.432,924.7268191289694,-658.8238191289694
2025-08-14 20:48:09,50.217,3.272,212.447,924.7268191289694,-658.7908191289694
2025-08-14 21:03:07,50.226,3.275,212.461,924.7268191289694,-658.7648191289694
2025-08-14 21:18:08,50.256,3.277,212.476,924.7268191289694,-658.7178191289694
2025-08-14 21:33:07,50.279,3.279,212.49,924.7268191289694,-658.6788191289694
2025-08-14 21:48:07,50.286,3.282,212.504,924.7268191289694,-658.6548191289694
2025-08-14 22:03:06,50.306,,212.519,924.7268191289694,-658.6198191289694
2025-08-14 22:03:07,,3.284,,924.7268191289694,-658.6178191289694
2025-08-14 22:18:07,50.331,3.287,212.533,924.7268191289694,-658.5758191289694
2025-08-14 22:33:06,50.344,3.289,212.548,924.7268191289694,-658.5458191289695
2025-08-14 22:48:06,50.351,3.292,,924.7268191289694,-658.5358191289694
2025-08-14 22:48:07,,,212.562,924.7268191289694,-658.5218191289694
2025-08-14 23:03:06,50.358,3.294,212.574,924.7268191289694,-658.5008191289694
2025-08-14 23:18:07,50.365,3.296,212.587,924.7268191289694,-658.4788191289695
2025-08-14 23:33:05,50.387,3.299,212.6,924.7268191289694,-658.4408191289695
2025-08-14 23:48:05,50.413,3.301,212.612,924.7268191289694,-658.4008191289694
2025-08-15 00:03:06,50.438,3.304,212.625,924.7268191289694,-658.3598191289693
2025-08-15 00:18:07,50.462,3.306,212.638,924.7268191289694,-658.3208191289693
2025-08-15 00:33:07,50.482,3.308,212.651,924.7268191289694,-658.2858191289694
2025-08-15 00:48:07,50.491,3.311,212.664,924.7268191289694,-658.2608191289694
2025-08-15 01:03:12,50.516,3.313,212.677,924.7268191289694,-658.2208191289694
2025-08-15 01:23:05,50.541,3.317,212.704,924.7268191289694,-658.1648191289694
2025-08-15 01:33:07,50.546,3.318,212.713,924.7268191289694,-658.1498191289694
2025-08-15 01:48:06,50.572,3.321,212.726,924.7268191289694,-658.1078191289694
2025-08-15 02:03:06,50.591,3.323,212.738,924.7268191289694,-658.0748191289695
2025-08-15 02:18:07,50.599,3.326,212.751,924.7268191289694,-658.0508191289694
2025-08-15 02:33:07,50.625,3.328,212.764,924.7268191289694,-658.0098191289694
2025-08-15 02:48:07,50.648,3.331,212.777,924.7268191289694,-657.9708191289694
2025-08-15 03:03:07,50.655,3.333,212.791,924.7268191289694,-657.9478191289694
2025-08-15 03:18:06,50.677,,212.806,924.7268191289694,-657.9108191289694
2025-08-15 03:23:06,,3.336,,924.7268191289694,-657.9078191289693
2025-08-15 03:33:06,50.703,3.338,212.821,924.7268191289694,-657.8648191289694
2025-08-15 03:48:06,50.712,3.34,212.836,924.7268191289694,-657.8388191289694
2025-08-15 04:03:06,50.727,3.343,212.862,924.7268191289694,-657.7948191289694
2025-08-15 04:18:06,50.753,3.345,212.885,924.7268191289694,-657.7438191289693
2025-08-15 04:33:06,50.771,3.348,212.9,924.7268191289694,-657.7078191289694
2025-08-15 04:48:05,50.778,3.35,212.914,924.7268191289694,-657.6848191289694
2025-08-15 05:03:05,50.803,3.353,212.929,924.7268191289694,-657.6418191289695
2025-08-15 05:18:05,50.828,3.355,212.944,924.7268191289694,-657.5998191289693
2025-08-15 05:33:05,50.837,3.358,212.96,924.7268191289694,-657.5718191289693
2025-08-15 05:48:05,,3.36,212.976,924.7268191289694,-657.5538191289694
2025-08-15 05:53:06,50.861,,,924.7268191289694,-657.5298191289694
2025-08-15 06:03:08,50.878,3.362,212.993,924.7268191289694,-657.4938191289693
2025-08-15 06:18:09,50.895,3.365,213.009,924.8174767703318,-657.5484767703318
2025-08-15 06:33:07,50.903,3.367,213.026,924.9986194810837,-657.7026194810837
2025-08-15 06:48:08,50.933,3.37,213.042,925.2699024457796,-657.9249024457796
2025-08-15 07:03:08,50.954,3.372,213.059,925.6308092618776,-658.2458092618776
2025-08-15 07:18:07,50.961,3.375,213.075,926.0806529227406,-658.6696529227406
2025-08-15 07:33:08,50.984,3.377,213.092,926.6185771253927,-659.1655771253927
2025-08-15 07:48:09,51.009,3.38,213.111,927.2435579005405,-659.7435579005405
2025-08-15 07:58:08,,3.382,,927.954405561757,-660.4524055617569
2025-08-15 08:03:08,51.016,,213.141,928.7497669701171,-661.2107669701171
2025-08-15 08:19:14,51.034,3.385,213.157,929.6281281099746,-662.0521281099745
2025-08-15 08:33:07,,3.387,,930.587816970977,-663.009816970977
2025-08-15 08:33:08,51.059,,213.174,931.6270067308321,-664.0070067308321
2025-08-15 08:48:08,51.072,3.39,,932.7437192327686,-665.1077192327687
2025-08-15 08:48:09,,,213.19,933.9358287510692,-666.2838287510692
2025-08-15 09:03:08,51.086,3.392,213.207,935.2010660375105,-667.5160660375104
2025-08-15 09:18:07,51.111,3.395,213.223,936.5370226410066,-668.8080226410066
2025-08-15 09:33:07,51.131,3.397,213.24,937.9411554922319,-670.1731554922319
2025-08-15 09:48:07,,3.4,213.257,939.4107917444984,-671.6227917444984
2025-08-15 09:48:08,51.138,,,940.9431338616712,-673.1481338616711
2025-08-15 10:03:07,51.16,3.402,213.274,942.5352649434377,-674.6992649434377
2025-08-15 10:13:07,51.177,3.404,,944.1841542777929,-676.3291542777929
2025-08-15 10:23:08,,,213.296,945.8866631101721,-678.0096631101721
2025-08-15 10:28:07,51.194,3.407,,947.6395506182486,-679.7425506182485
2025-08-15 10:33:08,,,213.311,949.4394800810231,-681.5274800810231
2025-08-15 10:43:07,,3.409,,951.283025230462,-683.3690252304621
2025-08-15 10:43:08,51.203,,,953.166676773593,-685.243676773593
2025-08-15 11:28:07,51.259,,,955.0868490726442,-687.1078490726443
2025-08-15 11:38:08,,3.419,213.43,957.0398869705086,-688.9318869705087
2025-08-15 12:03:07,51.313,3.425,,959.0220727485445,-690.8540727485445
2025-08-15 12:08:07,,,213.485,961.029633203463,-692.806633203463
2025-08-15 12:18:09,51.32,3.428,213.501,963.0587468298362,-694.8097468298362
2025-08-15 12:38:07,51.35,3.432,213.523,965.1055510945488,-696.8005510945488
2025-08-15 12:48:07,51.367,3.434,213.545,967.1661497893502,-698.8201497893502
2025-08-15 13:03:08,51.377,,213.564,969.2366204475082,-700.8616204475082
2025-08-15 13:18:07,51.394,3.439,213.58,971.3130218104471,-702.9000218104471
2025-08-15 13:33:07,51.42,3.441,213.597,973.3914013301576,-704.9334013301575
2025-08-15 13:48:07,51.436,3.444,213.617,975.4678026930965,-706.9708026930964
2025-08-15 14:03:07,,3.446,,977.5382733512545,-709.0392733512545
2025-08-15 14:03:08,51.444,,213.649,979.5988720460559,-711.059872046056
2025-08-15 14:13:07,51.462,3.448,,981.6456763107685,-713.0866763107686
2025-08-15 14:28:06,51.488,3.451,213.688,983.6747899371417,-715.0477899371417
2025-08-15 14:33:07,,,213.694,985.6823503920602,-717.0493503920602
2025-08-15 14:48:07,51.503,3.454,,987.6645361700961,-719.0135361700961
2025-08-15 14:48:08,,,213.71,989.6175740679605,-720.9505740679605
2025-08-15 15:03:08,51.525,3.457,213.727,991.5377463670117,-722.8287463670117
2025-08-15 15:18:07,51.55,3.459,213.752,993.4213979101427,-724.6603979101426
2025-08-15 15:33:07,51.559,3.462,,995.2649430595816,-726.4919430595816
2025-08-15 15:33:08,,,213.769,997.0648725223562,-728.2748725223562
2025-08-15 15:48:06,51.577,3.464,,998.8177600304326,-730.0077600304326
2025-08-15 15:48:07,,,213.786,1000.5202688628118,-731.6932688628118
2025-08-15 16:03:06,51.603,3.467,213.81,1002.169158197167,-733.289158197167
2025-08-15 16:18:06,51.619,3.469,213.835,1003.7612892789335,-734.8382892789335
2025-08-15 16:33:06,51.629,3.472,213.851,1005.2936313961063,-736.3416313961063
2025-08-15 16:43:07,51.647,,,1006.7632676483728,-737.7932676483728
2025-08-15 16:48:06,,3.474,,1008.1674004995981,-739.1954004995981
2025-08-15 16:48:07,,,213.868,1009.5033571030942,-740.5143571030942
2025-08-15 17:03:07,51.675,3.477,213.894,1010.7685943895356,-741.7225943895355
2025-08-15 17:18:06,51.682,3.48,213.917,1011.9607039078361,-742.881703907836
2025-08-15 17:33:07,51.689,3.485,213.933,1013.0774164097726,-743.9704164097726
2025-08-15 17:48:07,51.696,3.491,213.95,1014.1166061696279,-744.9796061696279
2025-08-15 18:03:08,,3.494,,1015.0762950306303,-745.9362950306303
2025-08-15 18:03:09,51.715,,213.974,1015.9546561704877,-746.7716561704877
2025-08-15 18:18:09,51.741,3.496,213.998,1016.7500175788479,-747.5150175788478
2025-08-15 18:33:08,51.766,3.499,214.015,1017.4608652400643,-748.1808652400643
2025-08-15 18:48:08,51.79,,,1018.0858460152122,-748.7818460152122
2025-08-15 18:48:09,,3.501,,1018.6237702178643,-749.3177702178643
2025-08-15 18:48:10,,,214.032,1019.0736138787272,-749.7506138787272
2025-08-15 19:03:08,51.815,3.504,214.048,1019.4345206948252,-750.0675206948251
2025-08-15 19:18:08,51.822,3.506,214.065,1019.7058036595212,-750.3128036595211
2025-08-15 19:33:08,,,214.081,1019.886946370273,-750.477946370273
2025-08-15 19:38:07,51.852,3.509,,1019.9776040116354,-750.5356040116354
2025-08-15 19:48:08,51.869,3.511,214.107,1019.9776040116354,-750.4906040116355
2025-08-15 20:03:08,51.884,3.513,214.137,1019.9776040116354,-750.4436040116354
2025-08-15 20:18:08,51.899,3.516,214.151,1019.9776040116354,-750.4116040116354
2025-08-15 20:33:08,51.924,3.519,214.166,1019.9776040116354,-750.3686040116354
2025-08-15 20:48:07,51.946,3.521,214.18,1019.9776040116354,-750.3306040116354
2025-08-15 21:03:07,,3.524,,1019.9776040116354,-750.3276040116355
2025-08-15 21:08:08,51.964,,214.2,1019.9776040116354,-750.2896040116354
2025-08-15 21:18:07,51.981,3.526,214.209,1019.9776040116354,-750.2616040116354
2025-08-15 21:33:07,52.007,3.529,214.245,1019.9776040116354,-750.1966040116354
2025-08-15 21:48:08,52.018,3.531,214.301,1019.9776040116354,-750.1276040116354
2025-08-15 22:03:07,52.035,3.534,214.315,1019.9776040116354,-750.0936040116354
2025-08-15 22:18:08,52.06,3.536,,1019.9776040116354,-750.0666040116355
2025-08-15 22:18:09,,,214.33,1019.9776040116354,-750.0516040116354
2025-08-15 22:33:08,52.079,3.539,214.344,1019.9776040116354,-750.0156040116354
2025-08-15 22:48:08,52.086,3.541,214.367,1019.9776040116354,-749.9836040116354
2025-08-15 23:03:07,52.113,3.544,214.386,1019.9776040116354,-749.9346040116354
2025-08-15 23:18:07,52.136,3.546,214.398,1019.9776040116354,-749.8976040116354
2025-08-15 23:33:08,52.143,3.549,214.411,1019.9776040116354,-749.8746040116355
2025-08-15 23:48:07,52.168,3.551,214.424,1019.9776040116354,-749.8346040116354
2025-08-16 00:03:08,52.189,3.554,214.437,1019.9776040116354,-749.7976040116355
2025-08-16 00:18:07,52.196,3.556,214.45,1019.9776040116354,-749.7756040116354
2025-08-16 00:33:08,52.222,3.558,214.463,1019.9776040116354,-749.7346040116354
2025-08-16 00:48:08,52.247,3.561,214.475,1019.9776040116354,-749.6946040116354
2025-08-16 01:03:07,52.255,3.563,214.488,1019.9776040116354,-749.6716040116355
2025-08-16 01:18:07,52.274,3.566,214.501,1019.9776040116354,-749.6366040116354
2025-08-16 01:33:07,52.299,3.568,214.514,1019.9776040116354,-749.5966040116355
2025-08-16 01:48:07,52.314,3.571,214.527,1019.9776040116354,-749.5656040116355
2025-08-16 02:03:08,52.325,3.573,214.54,1019.9776040116354,-749.5396040116354
2025-08-16 02:18:07,52.351,3.576,214.561,1019.9776040116354,-749.4896040116355
2025-08-16 02:33:07,52.375,3.578,214.574,1019.9776040116354,-749.4506040116354
2025-08-16 02:48:06,52.382,3.581,214.587,1019.9776040116354,-749.4276040116354
2025-08-16 03:03:07,52.403,3.583,214.601,1019.9776040116354,-749.3906040116354
